Date_heure,T (�C),H (%),PR(%),P(watts),TDS (mg/l),PH,PGF (bars),VFE,
2024-01-04 04:46:00,6.14,36.59,28.07,220.5773998,227.95,7.21,1.123838191,0,
2024-01-04 04:48:00,6.14,36.60,28.07,221.034772,228.42,7.21,1.12383565,0,
2024-01-04 04:50:00,6.14,36.61,28.07,221.317559,228.72,7.21,1.123824487,0,
2024-01-04 04:52:00,6.14,36.62,28.07,220.9986747,228.41,7.21,1.123821753,0,
2024-01-04 04:54:00,6.14,36.62,28.07,220.024461,227.45,7.21,1.123831529,0,
2024-01-04 04:56:00,6.13,36.63,28.07,219.0189241,226.45,7.21,1.123838785,0,
2024-01-04 04:58:00,6.13,36.64,28.07,218.4617364,225.90,7.21,1.123832482,0,
2024-01-04 05:00:00,4.00,45.16,27.00,218.428487,237.58,7.21,1.123822395,0,
2024-01-04 05:02:00,4.03,45.04,27.02,218.7081573,237.70,7.21,1.123824017,0,
2024-01-04 05:04:00,4.06,44.92,27.03,218.9120792,237.74,7.21,1.123834847,0,
2024-01-04 05:06:00,4.09,44.80,27.05,218.894392,237.55,7.21,1.123838368,0,
2024-01-04 05:08:00,4.12,44.68,27.06,218.7914968,237.29,7.21,1.123829398,0,
2024-01-04 05:10:00,4.15,44.56,27.08,218.8161007,237.15,7.21,1.123821902,0,
2024-01-04 05:12:00,4.18,44.44,27.09,219.0593951,237.22,7.21,1.123827473,0,
2024-01-04 05:14:00,4.21,44.32,27.11,219.5227545,237.52,7.21,1.123837641,0,
2024-01-04 05:16:00,4.24,44.20,27.12,220.0193186,237.85,7.21,1.12383701,0,
2024-01-04 05:18:00,4.27,44.08,27.14,220.1818301,237.85,7.21,1.123826858,0,
2024-01-04 05:20:00,4.30,43.96,27.15,220.0534818,237.56,7.21,1.123823017,0,
2024-01-04 05:22:00,4.33,43.84,27.17,219.827247,237.17,7.21,1.123831515,0,
2024-01-04 05:24:00,4.36,43.72,27.18,219.7262745,236.90,7.21,1.12383945,0,
2024-01-04 05:26:00,4.39,43.60,27.20,219.8607943,236.87,7.21,1.123834914,0,
2024-01-04 05:28:00,4.42,43.48,27.21,220.1748412,237.02,7.21,1.123825209,0,
2024-01-04 05:30:00,4.45,43.36,27.23,220.3239443,237.00,7.21,1.123825483,0,
2024-01-04 05:32:00,4.48,43.24,27.24,220.1655805,236.68,7.21,1.123835452,0,
2024-01-04 05:34:00,4.51,43.12,27.26,216.6873358,233.04,7.21,1.123839973,0,
2024-01-04 05:36:00,4.54,43.00,27.27,215.0826906,231.27,7.21,1.123832386,0,
2024-01-04 05:38:00,4.57,42.88,27.29,214.806708,230.83,7.21,1.123824646,0,
2024-01-04 05:40:00,4.60,42.76,27.30,215.1111721,230.97,7.21,1.123828836,0,
2024-01-04 05:42:00,4.63,42.64,27.32,215.5864288,231.28,7.21,1.123838624,0,
2024-01-04 05:44:00,4.66,42.52,27.33,215.8116249,231.34,7.21,1.12383912,0,
2024-01-04 05:46:00,4.69,42.40,27.35,215.5690339,230.93,7.21,1.123829793,0,
2024-01-04 05:48:00,4.72,42.28,27.36,213.6305495,228.83,7.21,1.123825189,0,
2024-01-04 05:50:00,4.75,42.16,27.38,212.7648808,227.79,7.21,1.12383249,0,
2024-01-04 05:52:00,4.78,42.04,27.39,212.6994486,227.56,7.21,1.123840523,0,
2024-01-04 05:54:00,4.81,41.92,27.41,212.9723867,227.67,7.21,1.123837032,0,
2024-01-04 05:56:00,4.84,41.80,27.42,213.1277456,227.66,7.21,1.123827516,0,
2024-01-04 05:58:00,4.87,41.68,27.44,212.7275757,227.10,7.21,1.123826696,0,
2024-01-04 06:00:00,5.28,40.05,27.64,211.1255638,223.26,7.21,1.12383584,0,
2024-01-04 06:02:00,5.32,39.89,27.66,206.6598674,218.57,7.21,1.123840867,0,
2024-01-04 06:04:00,5.36,39.73,27.68,204.5884555,216.28,7.21,1.123834054,0,
2024-01-04 06:06:00,5.40,39.57,27.70,204.1522252,215.63,7.21,1.12382589,0,
2024-01-04 06:08:00,5.44,39.41,27.72,204.3806354,215.63,7.21,1.123828896,0,
2024-01-04 06:10:00,5.48,39.25,27.74,204.6731665,215.71,7.21,1.123838366,0,
2024-01-04 06:12:00,5.52,39.09,27.76,204.5847535,215.40,7.21,1.123839645,0,
2024-01-04 06:14:00,5.56,38.93,27.78,204.1620873,214.76,7.21,1.123830681,0,
2024-01-04 06:16:00,5.60,38.77,27.80,203.8204045,214.19,7.21,1.123825156,0,
2024-01-04 06:18:00,5.64,38.61,27.82,203.7679291,213.92,7.21,1.12383143,0,
2024-01-04 06:20:00,5.68,38.45,27.84,203.9916237,213.93,7.21,1.123839706,0,
2024-01-04 06:22:00,5.72,38.29,27.86,204.2538647,213.97,7.22,1.123837111,0,
2024-01-04 06:24:00,5.76,38.13,27.88,204.1515721,213.65,7.21,1.123827474,0,
2024-01-04 06:26:00,5.80,37.97,27.90,203.5814219,212.86,7.21,1.123825424,0,
2024-01-04 06:28:00,5.84,37.81,27.92,202.8763985,211.93,7.21,1.123833915,0,
2024-01-04 06:30:00,5.88,37.65,27.94,202.4267061,211.26,7.21,1.123839713,0,
2024-01-04 06:32:00,5.92,37.49,27.96,202.3696869,210.98,7.21,1.123833732,0,
2024-01-04 06:34:00,5.96,37.33,27.98,202.6463199,211.04,7.21,1.123824964,0,
2024-01-04 06:36:00,6.00,37.17,28.00,203.018223,211.19,7.21,1.123826655,0,
2024-01-04 06:38:00,6.04,37.01,28.02,203.3262779,211.28,7.21,1.123835994,0,
2024-01-04 06:40:00,6.08,36.85,28.04,203.5101999,211.24,7.21,1.123838459,0,
2024-01-04 06:42:00,6.12,36.69,28.06,203.6295424,211.14,7.21,1.123830101,0,
2024-01-04 06:44:00,6.16,36.53,28.08,203.8189825,211.11,7.21,1.123823561,0,
2024-01-04 06:46:00,6.20,36.37,28.10,204.1494014,211.22,7.21,1.123828663,0,
2024-01-04 06:48:00,6.24,36.21,28.12,204.5452197,211.40,7.21,1.123837386,0,
2024-01-04 06:50:00,6.28,36.05,28.14,204.647044,211.28,7.21,1.123836213,0,
2024-01-04 06:52:00,6.32,35.89,28.16,204.2957035,210.71,7.21,1.123826833,0,
2024-01-04 06:54:00,6.36,35.73,28.18,200.5083247,206.70,7.21,1.12382349,0,
2024-01-04 06:56:00,6.40,35.57,28.20,198.567009,204.54,7.21,1.123831138,0,
2024-01-04 06:58:00,6.44,35.41,28.22,198.011314,203.77,7.21,1.123837919,0,
2024-01-04 07:00:00,6.48,35.25,28.24,198.0975855,203.63,7.21,1.123833386,0,
2024-01-04 07:02:00,6.52,35.09,28.26,198.3387108,203.65,7.21,1.123824461,0,
2024-01-04 07:04:00,6.56,34.93,33.28,198.4255037,198.52,7.21,1.123824746,0,
2024-01-04 07:06:00,6.60,34.77,33.30,197.6499101,197.52,7.21,1.123833696,0,
2024-01-04 07:08:00,6.64,34.61,33.32,197.2698221,196.92,7.21,1.12383755,0,
2024-01-04 07:10:00,6.68,34.45,33.34,197.3535571,196.79,7.21,1.123830456,0,
2024-01-04 07:12:00,6.72,34.29,33.36,197.7038003,196.92,7.21,1.123823347,0,
2024-01-04 07:14:00,6.76,34.13,33.38,198.1503981,197.14,7.21,1.123827106,0,
2024-01-04 07:16:00,6.80,33.97,33.40,198.4124879,197.19,7.21,1.123835936,0,
2024-01-04 07:18:00,6.84,33.81,33.42,198.112377,196.67,7.21,1.123836363,0,
2024-01-04 07:20:00,6.88,33.65,33.44,196.5730402,194.91,7.21,1.123827887,0,
2024-01-04 07:22:00,6.92,33.49,33.46,192.1169253,190.23,7.21,1.123823631,0,
2024-01-04 07:24:00,6.96,33.33,33.48,190.0137071,187.91,7.21,1.123830159,0,
2024-01-04 07:26:00,7.00,33.17,33.50,189.4970682,187.17,7.21,1.123837503,0,
2024-01-04 07:28:00,7.04,33.01,33.52,189.5354076,186.99,7.21,1.123834555,0,
2024-01-04 07:30:00,7.08,32.85,33.54,189.4690901,186.70,7.21,1.123826062,0,
2024-01-04 07:32:00,7.12,32.69,33.56,188.9321317,185.95,7.21,1.123825215,0,
2024-01-04 07:34:00,7.16,32.53,33.58,187.6082517,184.40,7.21,1.123833387,0,
2024-01-04 07:36:00,7.20,32.37,33.60,186.8720608,183.45,7.21,1.123838144,0,
2024-01-04 07:38:00,7.24,32.21,33.62,186.7738789,183.13,7.21,1.123832401,0,
2024-01-04 07:40:00,7.28,32.05,33.64,187.0504363,183.18,7.21,1.123825222,0,
2024-01-04 07:42:00,7.32,31.89,33.66,187.3988269,183.31,7.21,1.123827787,0,
2024-01-04 07:44:00,7.36,31.73,33.68,187.5035895,183.20,7.21,1.123836248,0,
2024-01-04 07:46:00,7.40,31.57,33.70,187.187572,182.66,7.21,1.123837752,0,
2024-01-04 07:48:00,7.44,31.41,33.72,186.6799897,181.93,7.21,1.12383022,0,
2024-01-04 07:50:00,7.48,31.25,33.74,186.3404639,181.37,7.21,1.123825442,0,
2024-01-04 07:52:00,7.52,31.09,33.76,186.308836,181.12,7.21,1.123830887,0,
2024-01-04 07:54:00,7.56,30.93,33.78,186.4863299,181.08,7.21,1.123838272,0,
2024-01-04 07:56:00,7.60,30.77,33.80,186.5535348,180.93,7.21,1.123836387,0,
2024-01-04 07:58:00,7.64,30.61,33.82,186.3292855,180.48,7.21,1.123828323,0,
2024-01-04 08:00:00,7.68,30.45,33.84,184.2966387,178.23,7.21,1.123826629,0,
2024-01-04 08:02:00,7.72,30.29,33.86,183.2156047,176.93,7.21,1.123833985,0,
2024-01-04 08:04:00,7.76,30.13,33.88,182.9365829,176.43,7.21,1.123839136,0,
2024-01-04 08:06:00,7.80,29.97,33.90,183.1097564,176.38,7.21,1.123834263,0,
2024-01-04 08:08:00,7.84,29.81,33.92,183.4681059,176.52,7.21,1.123826977,0,
2024-01-04 08:10:00,7.88,29.65,33.94,183.7666903,176.60,7.21,1.12382855,0,
2024-01-04 08:12:00,7.92,29.49,33.96,183.9454252,176.56,7.21,1.123836577,0,
2024-01-04 08:14:00,7.96,29.33,33.98,184.0349471,176.43,7.21,1.123838722,0,
2024-01-04 08:16:00,8.00,29.17,34.00,184.1323112,176.31,7.21,1.123831721,0,
2024-01-04 08:18:00,8.04,29.01,34.02,184.3278564,176.28,7.21,1.123826365,0,
2024-01-04 08:20:00,8.08,28.85,34.04,184.6159757,176.35,7.21,1.123830873,0,
2024-01-04 08:22:00,8.12,28.69,34.06,184.7722824,176.29,7.21,1.123838264,0,
2024-01-04 08:24:00,8.16,28.53,34.08,184.5416202,175.84,7.21,1.123837127,0,
2024-01-04 08:26:00,8.20,28.37,34.10,182.43827,173.51,7.21,1.123829169,0,
2024-01-04 08:28:00,8.24,28.21,34.12,177.6823163,168.54,7.21,1.123826563,0,
2024-01-04 08:30:00,8.28,28.05,34.14,175.4954494,166.13,7.21,1.123833224,0,
2024-01-04 08:32:00,8.32,27.89,34.16,174.9685861,165.38,7.21,1.123838813,0,
2024-01-04 08:34:00,8.36,27.73,34.18,175.0737805,165.27,7.21,1.123834645,0,
2024-01-04 08:36:00,8.40,27.57,34.20,175.23581,165.21,7.21,1.12382702,0,
2024-01-04 08:38:00,8.44,27.41,34.22,175.0642732,164.82,7.21,1.123827529,0,
2024-01-04 08:40:00,8.48,27.25,34.24,174.6415313,164.18,7.21,1.123835249,0,
2024-01-04 08:42:00,8.52,27.09,34.26,174.5083078,163.82,7.21,1.12383819,0,
2024-01-04 08:44:00,8.56,26.93,34.28,174.6658815,163.76,7.21,1.123831711,0,
2024-01-04 08:46:00,8.60,26.77,34.30,174.981277,163.86,7.21,1.123825622,0,
2024-01-04 08:48:00,8.64,26.61,34.32,175.2362527,163.89,7.21,1.12382911,0,
2024-01-04 08:50:00,8.68,26.45,34.34,175.1110459,163.54,7.21,1.12383666,0,
2024-01-04 08:52:00,8.72,26.29,34.36,174.2513629,162.47,7.21,1.123836551,0,
2024-01-04 08:54:00,8.76,26.13,34.38,171.6972547,159.69,7.21,1.123828828,0,
2024-01-04 08:56:00,8.80,25.97,34.40,168.4165616,156.19,7.21,1.1238252,0,
2024-01-04 08:58:00,8.84,25.81,34.42,167.0295616,154.58,7.21,1.123831066,0,
2024-01-04 09:00:00,8.88,25.65,34.44,166.766723,154.10,7.21,1.12383728,0,
2024-01-04 09:02:00,8.92,25.49,34.46,166.8175541,153.93,7.21,1.12383421,0,
2024-01-04 09:04:00,8.96,25.33,34.48,166.7273198,153.62,7.21,1.123826476,0,
2024-01-04 09:06:00,9.00,25.17,34.50,166.3201877,152.99,7.21,1.123825817,0,
2024-01-04 09:08:00,9.04,25.01,34.52,166.0184002,152.47,7.21,1.123833099,0,
2024-01-04 09:10:00,9.08,24.85,34.54,165.9837331,152.22,7.21,1.123837055,0,
2024-01-04 09:12:00,9.12,24.69,34.56,166.1876579,152.20,7.21,1.123831579,0,
2024-01-04 09:14:00,9.16,24.53,34.58,166.4824067,152.28,7.21,1.123825031,0,
2024-01-04 09:16:00,9.20,24.37,34.60,166.6061596,152.18,7.21,1.123827365,0,
2024-01-04 09:18:00,9.24,24.21,34.62,166.4045517,151.76,7.21,1.123834904,0,
2024-01-04 09:20:00,9.28,24.05,34.64,165.9687746,151.10,7.21,1.123836058,0,
2024-01-04 09:22:00,9.32,23.89,34.66,165.5801905,150.49,7.21,1.123829095,0,
2024-01-04 09:24:00,9.36,23.73,34.68,165.4302074,150.12,7.21,1.12382471,0,
2024-01-04 09:26:00,9.40,23.57,34.70,182.1943642,166.67,7.21,1.123829585,0,
2024-01-04 09:28:00,9.44,23.41,34.72,185.1330373,169.39,7.21,1.123836208,0,
2024-01-04 09:30:00,9.48,23.25,34.74,185.6443767,169.68,7.21,1.123834473,0,
2024-01-04 09:32:00,9.52,23.09,34.76,184.8388239,168.65,7.21,1.123827149,0,
2024-01-04 09:34:00,9.56,22.93,34.78,184.2596931,167.85,7.21,1.123825533,0,
2024-01-04 09:36:00,9.60,22.77,34.80,184.1063445,167.48,7.21,1.123832104,0,
2024-01-04 09:38:00,9.64,22.61,34.82,184.2560116,167.41,7.21,1.123836813,0,
2024-01-04 09:40:00,9.68,22.45,34.84,184.5630867,167.50,7.21,1.123832558,0,
2024-01-04 09:42:00,9.72,22.29,34.86,184.8012941,167.52,7.21,1.123826025,0,
2024-01-04 09:44:00,9.76,22.13,34.88,184.7988811,167.29,7.21,1.123827329,0,
2024-01-04 09:46:00,9.80,21.97,34.90,183.8376974,166.11,7.21,1.123834507,0,
2024-01-04 09:48:00,9.84,21.81,34.92,183.1881909,165.24,7.21,1.123836627,0,
2024-01-04 09:50:00,9.88,21.65,34.94,182.9921807,164.83,7.21,1.123830607,0,
2024-01-04 09:52:00,9.92,21.49,34.96,183.0898205,164.70,7.21,1.123825862,0,
2024-01-04 09:54:00,9.96,21.33,34.98,183.2505668,164.64,7.21,1.123829773,0,
2024-01-04 09:56:00,10.00,21.17,35.00,183.2115351,164.39,7.21,1.123836396,0,
2024-01-04 09:58:00,10.04,21.01,35.02,182.4318099,163.39,7.21,1.123835679,0,
2024-01-04 10:00:00,10.08,20.85,35.04,180.1218586,160.86,7.21,1.123828906,0,
2024-01-04 10:02:00,10.12,20.69,35.06,178.7736685,159.29,7.21,1.123826636,0,
2024-01-04 10:04:00,10.16,20.53,35.08,178.4008313,158.69,7.21,1.123832439,0,
2024-01-04 10:06:00,10.20,20.37,35.10,178.5194696,158.59,7.21,1.123837467,0,
2024-01-04 10:08:00,10.24,20.21,35.12,178.7378938,158.59,7.21,1.123834117,0,
2024-01-04 10:10:00,10.28,20.05,35.14,178.7184871,158.35,7.21,1.123827692,0,
2024-01-04 10:12:00,10.32,19.89,35.16,178.2773633,157.69,7.21,1.123828179,0,
2024-01-04 10:14:00,10.36,19.73,35.18,177.0589251,156.25,7.21,1.123834883,0,
2024-01-04 10:16:00,10.40,19.57,35.20,176.3785539,155.35,7.21,1.123837554,0,
2024-01-04 10:18:00,10.44,19.41,35.22,176.2579952,155.01,7.21,1.123832181,0,
2024-01-04 10:20:00,10.48,19.25,35.24,176.3759845,154.91,7.21,1.123827125,0,
2024-01-04 10:22:00,10.52,19.09,35.26,176.372573,154.69,7.21,1.123830211,0,
2024-01-04 10:24:00,10.56,18.93,35.28,175.9775109,154.07,7.21,1.123836711,0,
2024-01-04 10:26:00,10.60,18.77,35.30,174.8808299,152.75,7.21,1.123836655,0,
2024-01-04 10:28:00,10.64,18.61,35.32,173.2093376,150.86,7.21,1.123830174,0,
2024-01-04 10:30:00,10.68,18.45,35.34,172.3284868,149.76,7.21,1.123827262,0,
2024-01-04 10:32:00,10.72,18.29,35.36,172.1573652,149.37,7.21,1.123832389,0,
2024-01-04 10:34:00,10.76,18.13,35.38,172.2954341,149.29,7.21,1.123837646,0,
2024-01-04 10:36:00,10.80,17.97,35.40,172.4209646,149.19,7.21,1.123834935,0,
2024-01-04 10:38:00,10.84,17.81,35.42,172.3372796,148.89,7.21,1.123828409,0,
2024-01-04 10:40:00,10.88,17.65,35.44,172.1378832,148.47,7.21,1.123828062,0,
2024-01-04 10:42:00,10.92,17.49,35.46,172.0169112,148.13,7.21,1.123834367,0,
2024-01-04 10:44:00,10.96,17.33,35.48,172.0717892,147.97,7.21,1.123837571,0,
2024-01-04 10:46:00,11.00,17.17,35.50,172.2628949,147.94,7.21,1.123832693,0,
2024-01-04 10:48:00,11.04,17.01,35.52,172.3872497,147.84,7.21,1.123827163,0,
2024-01-04 10:50:00,11.08,16.85,35.54,172.2613937,147.50,7.21,1.123829387,0,
2024-01-04 10:52:00,11.12,16.69,35.56,171.1027589,146.12,7.21,1.12383585,0,
2024-01-04 10:54:00,11.16,16.53,35.58,170.2236603,145.02,7.21,1.123836537,0,
2024-01-04 10:56:00,11.20,16.37,35.60,169.8380784,144.41,7.21,1.12383031,0,
2024-01-04 10:58:00,11.24,16.21,35.62,172.6015786,146.96,7.21,1.12382663,0,
2024-01-04 11:00:00,11.24,16.22,35.62,173.6979587,148.06,7.21,1.123831026,0,
2024-01-04 11:02:00,11.24,16.23,35.62,174.0921254,148.47,7.21,1.123836634,0,
2024-01-04 11:04:00,11.23,16.24,35.62,173.9754271,148.36,7.21,1.123834753,0,
2024-01-04 11:06:00,11.23,16.24,35.62,173.8416815,148.24,7.21,1.123828183,0,
2024-01-04 11:08:00,11.23,16.25,35.61,173.8439061,148.25,7.21,1.123826894,0,
2024-01-04 11:10:00,11.23,16.26,35.61,173.9917595,148.41,7.21,1.123832733,0,
2024-01-04 11:12:00,11.23,16.27,35.61,174.2451036,148.68,7.21,1.123836634,0,
2024-01-04 11:14:00,11.22,16.28,35.61,174.4627313,148.90,7.21,1.123832541,0,
2024-01-04 11:16:00,11.22,16.28,35.61,174.4271089,148.88,7.21,1.123826661,0,
2024-01-04 11:18:00,11.22,16.29,35.61,173.5953033,148.06,7.21,1.123827907,0,
2024-01-04 11:20:00,11.22,16.30,35.61,171.1818434,145.66,7.21,1.123834252,0,
2024-01-04 11:22:00,11.22,16.31,35.61,169.7083649,144.19,7.21,1.12383589,0,
2024-01-04 11:24:00,11.21,16.32,35.61,169.2125256,143.71,7.21,1.12383028,0,
2024-01-04 11:26:00,11.21,16.32,35.61,169.1949777,143.70,7.21,1.123825983,0,
2024-01-04 11:28:00,11.21,16.33,35.60,169.2416873,143.76,7.21,1.123829505,0,
2024-01-04 11:30:00,11.21,16.34,35.60,169.015901,143.55,7.21,1.123835363,0,
2024-01-04 11:32:00,11.21,16.35,35.60,168.1729088,142.71,7.21,1.123834553,0,
2024-01-04 11:34:00,11.20,16.36,35.60,167.5994613,142.15,7.21,1.12382834,0,
2024-01-04 11:36:00,11.20,16.36,35.60,167.4656017,142.03,7.21,1.123826244,0,
2024-01-04 11:38:00,11.20,16.37,35.60,167.6200975,142.19,7.21,1.123831427,0,
2024-01-04 11:40:00,11.20,16.38,35.60,167.8572448,142.44,7.21,1.123835907,0,
2024-01-04 11:42:00,11.20,16.39,35.60,167.9338092,142.53,7.21,1.123832855,0,
2024-01-04 11:44:00,11.19,16.40,35.60,167.6270807,142.23,7.21,1.123827022,0,
2024-01-04 11:46:00,11.19,16.40,35.60,166.6060484,141.22,7.21,1.12382738,0,
2024-01-04 11:48:00,11.19,16.41,35.59,164.9764255,139.61,7.21,1.123833362,0,
2024-01-04 11:50:00,11.19,16.42,35.59,164.0977542,138.74,7.21,1.123835813,0,
2024-01-04 11:52:00,11.19,16.43,35.59,163.8706433,138.52,7.21,1.123831069,0,
2024-01-04 11:54:00,11.18,16.44,35.59,163.8582855,138.52,7.21,1.123826514,0,
2024-01-04 11:56:00,11.18,16.44,35.59,163.7269153,138.40,7.21,1.123829182,0,
2024-01-04 11:58:00,11.18,16.45,35.59,163.0261172,137.71,7.21,1.123834996,0,
2024-01-04 12:00:00,10.55,18.97,35.27,162.1796186,140.33,7.21,1.123835103,0,
2024-01-04 12:02:00,10.25,20.15,35.13,161.716747,141.49,7.21,1.12382947,0,
2024-01-04 12:04:00,10.13,20.66,35.06,161.6575676,142.13,7.21,1.123826862,0,
2024-01-04 12:06:00,10.08,20.84,35.04,161.8256584,142.54,7.21,1.123831337,0,
2024-01-04 12:08:00,10.08,20.84,35.04,162.00305,142.73,7.21,1.123836067,0,
2024-01-04 12:10:00,10.10,20.77,35.05,162.032316,142.65,7.21,1.123833889,0,
2024-01-04 12:12:00,10.13,20.65,35.06,161.8935822,142.35,7.21,1.123828288,0,
2024-01-04 12:14:00,10.16,20.51,35.08,161.7171641,141.98,7.21,1.123827973,0,
2024-01-04 12:16:00,10.20,20.36,35.10,161.6479135,141.71,7.21,1.12383348,0,
2024-01-04 12:18:00,10.24,20.21,35.12,164.5049974,144.35,7.21,1.123836405,0,
2024-01-04 12:20:00,10.28,20.05,35.14,165.5473161,145.18,7.21,1.12383236,0,
2024-01-04 12:22:00,10.32,19.89,35.16,165.7580403,145.17,7.21,1.12382768,0,
2024-01-04 12:24:00,10.36,19.73,35.18,165.0778631,144.27,7.21,1.123829635,0,
2024-01-04 12:26:00,10.40,19.57,35.20,163.5900286,142.56,7.21,1.123835259,0,
2024-01-04 12:28:00,10.45,19.37,35.22,162.7075843,141.41,7.21,1.123835961,0,
2024-01-04 12:30:00,10.50,19.17,35.25,162.9117239,141.34,7.21,1.123830749,0,
2024-01-04 12:32:00,10.55,18.97,35.27,163.226051,141.37,7.21,1.123827713,0,
2024-01-04 12:34:00,10.60,18.77,35.30,163.4705644,141.34,7.21,1.123831559,0,
2024-01-04 12:36:00,10.65,18.57,35.32,163.5126393,141.11,7.21,1.123836392,0,
2024-01-04 12:38:00,10.70,18.37,35.35,163.2964958,140.62,7.21,1.123834816,0,
2024-01-04 12:40:00,10.75,18.17,35.37,163.145308,140.19,7.21,1.1238293,0,
2024-01-04 12:42:00,10.80,17.97,35.40,163.1545735,139.93,7.21,1.123828352,0,
2024-01-04 12:44:00,10.85,17.77,35.42,163.2997718,139.80,7.21,1.123833427,0,
2024-01-04 12:46:00,10.90,17.57,35.45,163.4775497,139.70,7.21,1.123836714,0,
2024-01-04 12:48:00,10.95,17.37,35.47,163.4999203,139.45,7.21,1.123833162,0,
2024-01-04 12:50:00,11.00,17.17,35.50,163.0533361,138.73,7.21,1.123828232,0,
2024-01-04 12:52:00,11.05,16.97,35.52,161.4154271,136.81,7.21,1.123829478,0,
2024-01-04 12:54:00,11.10,16.77,35.55,159.3327231,134.46,7.21,1.123834945,0,
2024-01-04 12:56:00,11.15,16.57,35.57,158.2451818,133.09,7.21,1.123836196,0,
2024-01-04 12:58:00,11.20,16.37,35.60,157.9491564,132.52,7.21,1.123831278,0,
2024-01-04 13:00:00,11.25,16.17,35.62,157.970012,132.27,7.21,1.123827704,0,
2024-01-04 13:02:00,11.30,15.97,35.65,157.9445883,131.97,7.21,1.123830902,0,
2024-01-04 13:04:00,11.35,15.77,35.67,157.6298869,131.38,7.21,1.123835891,0,
2024-01-04 13:06:00,11.40,15.57,35.70,157.1580341,130.63,7.21,1.123834953,0,
2024-01-04 13:08:00,11.45,15.37,35.72,156.9157051,130.11,7.21,1.123829474,0,
2024-01-04 13:10:00,11.50,15.17,35.75,156.9412229,129.86,7.21,1.123827794,0,
2024-01-04 13:12:00,11.55,14.97,35.77,157.106356,129.75,7.21,1.123832402,0,
2024-01-04 13:14:00,11.60,14.77,35.80,157.2091917,129.58,7.21,1.123836142,0,
2024-01-04 13:16:00,11.65,14.57,35.82,157.0548968,129.15,7.21,1.123833212,0,
2024-01-04 13:18:00,11.70,14.37,35.85,156.4603188,128.28,7.21,1.123828045,0,
2024-01-04 13:20:00,11.75,14.17,35.87,155.3205879,126.87,7.21,1.123828483,0,
2024-01-04 13:22:00,11.80,13.97,35.90,154.2655996,125.54,7.21,1.123833753,0,
2024-01-04 13:24:00,11.85,13.77,35.92,156.5862557,127.58,7.21,1.123835693,0,
2024-01-04 13:26:00,11.90,13.57,35.95,157.4399559,128.16,7.21,1.123831277,0,
2024-01-04 13:28:00,11.95,13.37,35.97,157.6749611,128.12,7.21,1.123827221,0,
2024-01-04 13:30:00,12.00,13.17,36.00,157.4340836,127.61,7.21,1.123829658,0,
2024-01-04 13:32:00,12.05,12.97,36.02,157.0552444,126.95,7.21,1.123834758,0,
2024-01-04 13:34:00,12.10,12.77,36.05,156.8189412,126.44,7.21,1.123834648,0,
2024-01-04 13:36:00,12.15,12.57,36.07,156.7980071,126.15,7.21,1.123829472,0,
2024-01-04 13:38:00,12.20,12.37,36.10,156.9395508,126.01,7.21,1.123827127,0,
2024-01-04 13:40:00,12.25,12.17,36.12,157.1022585,125.90,7.21,1.123831132,0,
2024-01-04 13:42:00,12.25,12.17,36.12,157.1335015,125.93,7.21,1.12383528,0,
2024-01-04 13:44:00,12.25,12.17,36.12,156.7286819,125.53,7.21,1.123833197,0,
2024-01-04 13:46:00,12.25,12.17,36.12,156.304412,125.10,7.21,1.123828089,0,
2024-01-04 13:48:00,12.25,12.17,36.12,156.0604625,124.86,7.21,1.123827767,0,
2024-01-04 13:50:00,12.25,12.17,36.12,156.9478444,125.75,7.21,1.123832672,0,
2024-01-04 13:52:00,12.25,12.17,36.12,160.2730084,129.07,7.21,1.123835255,0,
2024-01-04 13:54:00,12.25,12.17,36.12,161.4112911,130.21,7.21,1.123831587,0,
2024-01-04 13:56:00,12.25,12.17,36.12,161.4234613,130.22,7.21,1.123827338,0,
2024-01-04 13:58:00,12.25,12.17,36.12,160.6359756,129.43,7.21,1.123829023,0,
2024-01-04 14:00:00,12.25,12.17,36.12,160.0368046,128.84,7.21,1.123834034,0,
2024-01-04 14:02:00,12.25,12.17,36.12,159.9079106,128.71,7.21,1.123834702,0,
2024-01-04 14:04:00,12.25,12.17,36.12,160.0257577,128.82,7.21,1.123830075,0,
2024-01-04 14:06:00,12.25,12.17,36.12,160.2100057,129.01,7.21,1.123827319,0,
2024-01-04 14:08:00,12.25,12.17,36.12,160.2782558,129.08,7.21,1.123830678,0,
2024-01-04 14:10:00,12.25,12.17,36.12,160.0410499,128.84,7.21,1.123835005,0,
2024-01-04 14:12:00,12.25,12.17,36.12,159.210804,128.01,7.21,1.123833716,0,
2024-01-04 14:14:00,12.25,12.17,36.12,158.6067479,127.41,7.21,1.123828889,0,
2024-01-04 14:16:00,12.25,12.17,36.12,158.3948702,127.19,7.21,1.123828008,0,
2024-01-04 14:18:00,12.25,12.17,36.12,158.4222004,127.22,7.21,1.123832453,0,
2024-01-04 14:20:00,12.25,12.17,36.12,158.4644913,127.26,7.21,1.123835432,0,
2024-01-04 14:22:00,12.25,12.17,36.12,158.2871291,127.09,7.21,1.123832454,0,
2024-01-04 14:24:00,12.05,12.97,36.02,157.5313508,127.43,7.21,1.123828197,0,
2024-01-04 14:26:00,11.85,13.77,35.92,156.2991219,127.30,7.21,1.123829268,0,
